doctype;docentry;itype;TransNo;remarks;transdate;Collector
13;54200;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;54203;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;54711;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;54714;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;55273;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;55482;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;55855;Tukar Faktur;PY-IN-23005417;;2023-01-25;Susilo
13;51300;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;53213;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;53609;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;54218;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;54305;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;54341;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;54431;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;56030;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;56037;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;56836;Tukar Faktur;PY-IN-23005418;;2023-01-25;Susilo
13;50736;Tukar Faktur;PY-IN-23005420;;2023-01-25;Irfan
13;50741;Tukar Faktur;PY-IN-23005420;;2023-01-25;Irfan
13;52639;Tukar Faktur;PY-IN-23005420;;2023-01-25;Irfan
13;53391;Tukar Faktur;PY-IN-23005420;;2023-01-25;Irfan
13;57169;Tukar Faktur;PY-IN-23005423;;2023-01-25;Susilo
13;52453;Tukar Faktur;PY-IN-23005424;;2023-01-25;Imam
13;52454;Tukar Faktur;PY-IN-23005424;;2023-01-25;Imam
13;52484;Tukar Faktur;PY-IN-23005424;;2023-01-25;Imam
13;56613;Tukar Faktur;PY-IN-23005424;;2023-01-25;Imam
13;56651;Tukar Faktur;PY-IN-23005424;;2023-01-25;Imam
13;52941;Tukar Faktur;PY-IN-23005427;;2023-01-25;Susilo
13;52980;Tukar Faktur;PY-IN-23005427;;2023-01-25;Susilo
13;53611;Tukar Faktur;PY-IN-23005428;;2023-01-25;Jhon
13;55761;Tukar Faktur;PY-IN-23005428;;2023-01-25;Jhon
13;50750;Tukar Faktur;PY-IN-23005430;;2023-01-25;Irfan
13;51889;Tukar Faktur;PY-IN-23005430;;2023-01-25;Irfan
13;52200;Tukar Faktur;PY-IN-23005430;;2023-01-25;Irfan
13;55703;Tukar Faktur;PY-IN-23005430;;2023-01-25;Irfan
13;56500;Tukar Faktur;PY-IN-23005430;;2023-01-25;Irfan
13;22216;Tukar Faktur;PY-IN-23005432;;2023-01-25;Irfan
13;47203;Tukar Faktur;PY-IN-23005432;;2023-01-25;Irfan
13;50303;Tukar Faktur;PY-IN-23005432;;2023-01-25;Irfan
13;56067;Tukar Faktur;PY-IN-23005432;;2023-01-25;Irfan
13;52629;Tukar Faktur;PY-IN-23005434;;2023-01-25;Affen
13;52632;Tukar Faktur;PY-IN-23005434;;2023-01-25;Affen
13;55005;Tukar Faktur;PY-IN-23005434;;2023-01-25;Affen
13;22058;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;22059;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;22060;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;22061;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;52227;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;52228;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;53841;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;53843;Tukar Faktur;PY-IN-23005435;;2023-01-25;Imam
13;50684;Tukar Faktur;PY-IN-23005436;;2023-01-25;Imam
13;50688;Tukar Faktur;PY-IN-23005436;;2023-01-25;Imam
13;50690;Tukar Faktur;PY-IN-23005436;;2023-01-25;Imam
13;50703;Tukar Faktur;PY-IN-23005436;;2023-01-25;Imam
13;50706;Tukar Faktur;PY-IN-23005436;;2023-01-25;Imam
13;53786;Tukar Faktur;PY-IN-23005439;;2023-01-25;Yohanes
13;53788;Tukar Faktur;PY-IN-23005439;;2023-01-25;Yohanes
13;54542;Tukar Faktur;PY-IN-23005439;;2023-01-25;Yohanes
13;54552;Tukar Faktur;PY-IN-23005439;;2023-01-25;Yohanes
13;56735;Tukar Faktur;PY-IN-23005439;;2023-01-25;Yohanes
13;56736;Tukar Faktur;PY-IN-23005439;;2023-01-25;Yohanes
13;48574;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;50674;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;50678;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54598;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54613;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54635;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54639;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54642;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54644;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54645;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54747;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54749;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54752;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;54876;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;55367;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;55914;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;55916;Tukar Faktur;PY-IN-23005438;;2023-01-25;AMIR
13;51559;Tukar Faktur;PY-IN-23005440;;2023-01-25;Bibit
13;22138;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;22139;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;22140;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;22141;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;22143;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;22145;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;49041;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;49044;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;49048;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;50602;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;51851;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;51853;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;51855;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;51859;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;51862;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;51866;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;52582;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;53023;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;53028;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;53738;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;54452;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;55840;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;55879;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;55880;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;55884;Tukar Faktur;PY-IN-23005441;;2023-01-25;Yohanes
13;22074;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;22616;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;49385;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;52193;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;52736;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;52862;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;52866;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;55793;Tukar Faktur;PY-IN-23005444;;2023-01-25;Irfan
13;52313;Tukar Faktur;PY-IN-23005446;;2023-01-25;Yohanes
13;52634;Tukar Faktur;PY-IN-23005446;;2023-01-25;Yohanes
13;52643;Tukar Faktur;PY-IN-23005446;;2023-01-25;Yohanes
13;54571;Tukar Faktur;PY-IN-23005446;;2023-01-25;Yohanes
13;54582;Tukar Faktur;PY-IN-23005446;;2023-01-25;Yohanes
13;54587;Tukar Faktur;PY-IN-23005446;;2023-01-25;Yohanes
13;52675;Tukar Faktur;PY-IN-23005449;;2023-01-25;Affen
13;54233;Tukar Faktur;PY-IN-23005449;;2023-01-25;Affen
13;54236;Tukar Faktur;PY-IN-23005449;;2023-01-25;Affen
13;52198;Tukar Faktur;PY-IN-23005450;;2023-01-25;Jefri
13;56117;Tukar Faktur;PY-IN-23005453;;2023-01-25;Jefri
13;57584;Tukar Faktur;PY-IN-23005453;;2023-01-25;Jefri
13;58140;Tukar Faktur;PY-IN-23005453;;2023-01-25;Jefri
13;52909;Tukar Faktur;PY-IN-23005454;;2023-01-25;Ferry
13;52231;Tukar Faktur;PY-IN-23005455;;2023-01-25;Yanto
13;52241;Tukar Faktur;PY-IN-23005455;;2023-01-25;Yanto
13;667;Tukar Faktur;PY-IN-23005455;;2023-01-25;Yanto
13;56133;Tukar Faktur;PY-IN-23005456;;2023-01-25;Bayu
13;56759;Tukar Faktur;PY-IN-23005458;;2023-01-25;Ferry
13;48541;Tukar Faktur;PY-IN-23005461;;2023-01-25;Susilo
13;48544;Tukar Faktur;PY-IN-23005461;;2023-01-25;Susilo
13;54712;Tukar Faktur;PY-IN-23005461;;2023-01-25;Susilo
13;21449;Giro;PY-IN-23005463;;2023-01-25;Imam
13;21672;Giro;PY-IN-23005463;;2023-01-25;Imam
13;48662;Tukar Faktur;PY-IN-23005464;;2023-01-25;Imam
13;52006;Tukar Faktur;PY-IN-23005464;;2023-01-25;Imam
13;53295;Tukar Faktur;PY-IN-23005464;;2023-01-25;Imam
13;53297;Tukar Faktur;PY-IN-23005464;;2023-01-25;Imam
13;56332;Tukar Faktur;PY-IN-23005465;;2023-01-25;Bibit
13;10488;Giro;PY-IN-23005466;;2023-01-25;Imam
13;7517;Giro;PY-IN-23005466;;2023-01-25;Imam
13;49029;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;49040;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;50719;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;50722;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;53802;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;54805;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;54807;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;54817;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;54827;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;56763;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;56764;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;56765;Tukar Faktur;PY-IN-23005467;;2023-01-25;Ilyas
13;7565;Giro;PY-IN-23005469;;2023-01-25;Imam
13;48907;Tukar Faktur;PY-IN-23005471;;2023-01-25;Imam
13;53293;Tukar Faktur;PY-IN-23005471;;2023-01-25;Imam
13;55860;Tukar Faktur;PY-IN-23005471;;2023-01-25;Imam
13;55864;Tukar Faktur;PY-IN-23005471;;2023-01-25;Imam
13;52304;Tukar Faktur;PY-IN-23005472;;2023-01-25;Susilo
13;49438;Tukar Faktur;PY-IN-23005475;;2023-01-25;Tyo
13;51691;Tukar Faktur;PY-IN-23005475;;2023-01-25;Tyo
13;51750;Tukar Faktur;PY-IN-23005475;;2023-01-25;Tyo
13;55981;Tukar Faktur;PY-IN-23005475;;2023-01-25;Tyo
13;56730;Tukar Faktur;PY-IN-23005475;;2023-01-25;Tyo
13;47509;Tukar Faktur;PY-IN-23005474;;2023-01-25;AMIR
13;47743;Tukar Faktur;PY-IN-23005474;;2023-01-25;AMIR
13;47723;Tukar Faktur;PY-IN-23005476;;2023-01-25;Irfan
13;54631;Tukar Faktur;PY-IN-23005476;;2023-01-25;Irfan
13;52206;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;52208;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;52301;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;54722;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;54724;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;54726;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;54729;Tukar Faktur;PY-IN-23005477;;2023-01-25;Tyo
13;52279;Tukar Faktur;PY-IN-23005478;;2023-01-25;Affen
13;53886;Tukar Faktur;PY-IN-23005478;;2023-01-25;Affen
13;55735;Tukar Faktur;PY-IN-23005478;;2023-01-25;Affen
13;54638;Tukar Faktur;PY-IN-23005480;;2023-01-25;Irfan
13;47536;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;47923;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;52353;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;52357;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;54945;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;56008;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;56010;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;58134;Tukar Faktur;PY-IN-23005483;;2023-01-25;Ferry
13;51945;Tukar Faktur;PY-IN-23005484;;2023-01-25;Susilo
13;49489;Tukar Faktur;PY-IN-23005485;;2023-01-25;Ridwan
13;53149;Tukar Faktur;PY-IN-23005485;;2023-01-25;Ridwan
13;53269;Tukar Faktur;PY-IN-23005485;;2023-01-25;Ridwan
13;53828;Tukar Faktur;PY-IN-23005485;;2023-01-25;Ridwan
13;56926;Tukar Faktur;PY-IN-23005485;;2023-01-25;Ridwan
13;1879;Tukar Faktur;PY-IN-23005488;;2023-01-25;Jhon
13;51745;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;51748;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;51751;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;51857;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;54314;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;54320;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;54958;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;56654;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;58351;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;58357;Tukar Faktur;PY-IN-23005490;;2023-01-25;Bibit
13;50515;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;51897;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;52031;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;52032;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;52033;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;53185;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;53187;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;53821;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;54445;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;54763;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;54767;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;55921;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;56243;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;56245;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;56566;Tukar Faktur;PY-IN-23005492;;2023-01-25;Susilo
13;56985;Tukar Faktur;PY-IN-23005493;;2023-01-25;Jhon
13;57000;Tukar Faktur;PY-IN-23005493;;2023-01-25;Jhon
13;48096;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;48109;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;48116;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;48139;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;48151;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;48290;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;52359;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;52365;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;52371;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;56471;Tukar Faktur;PY-IN-23005491;;2023-01-25;Affen
13;54837;Tukar Faktur;PY-IN-23005495;;2023-01-25;Susilo
13;48663;Tukar Faktur;PY-IN-23005497;;2023-01-25;Ferry
13;50370;Tukar Faktur;PY-IN-23005497;;2023-01-25;Ferry
13;50377;Tukar Faktur;PY-IN-23005497;;2023-01-25;Ferry
13;53382;Tukar Faktur;PY-IN-23005497;;2023-01-25;Ferry
13;57420;Tukar Faktur;PY-IN-23005497;;2023-01-25;Ferry
13;48407;Tukar Faktur;PY-IN-23005498;;2023-01-25;Ridwan
13;48586;Tukar Faktur;PY-IN-23005498;;2023-01-25;Ridwan
13;49555;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;51000;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;51311;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;54352;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;54819;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;55903;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;57015;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;57411;Tukar Faktur;PY-IN-23005496;;2023-01-25;Jefri
13;47382;Tukar Faktur;PY-IN-23005502;;2023-01-25;Amir
13;47385;Tukar Faktur;PY-IN-23005502;;2023-01-25;Amir
13;55836;Tukar Faktur;PY-IN-23005502;;2023-01-25;Amir
13;55837;Tukar Faktur;PY-IN-23005502;;2023-01-25;Amir
13;52764;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;53037;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;55007;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;55745;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;55747;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;55763;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;55767;Tukar Faktur;PY-IN-23005504;;2023-01-25;Irfan
13;57114;Tukar Faktur;PY-IN-23005505;;2023-01-25;Ferry
13;57117;Tukar Faktur;PY-IN-23005505;;2023-01-25;Ferry
13;54850;Tukar Faktur;PY-IN-23005506;;2023-01-25;Yohanes
13;46784;Tukar Faktur;PY-IN-23005503;;2023-01-25;Yanto
13;46785;Tukar Faktur;PY-IN-23005503;;2023-01-25;Yanto
13;46786;Tukar Faktur;PY-IN-23005503;;2023-01-25;Yanto
13;54091;Tukar Faktur;PY-IN-23005503;;2023-01-25;Yanto
13;54145;Tukar Faktur;PY-IN-23005503;;2023-01-25;Yanto
13;20477;Tukar Faktur;PY-IN-23005508;;2023-01-25;Bibit
13;50685;Tukar Faktur;PY-IN-23005508;;2023-01-25;Bibit
13;50693;Tukar Faktur;PY-IN-23005508;;2023-01-25;Bibit
13;1189;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;1191;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;1193;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;51369;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;53646;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;58741;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;58743;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;59167;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;812;Tukar Faktur;PY-IN-23005507;;2023-01-25;Tyo
13;49802;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;53088;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;53460;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;7140;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;7692;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;7697;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;7748;Tukar Faktur;PY-IN-23005509;;2023-01-25;Ferry
13;58884;Tukar Faktur;PY-IN-23005510;;2023-01-25;Yanto
13;51773;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;51779;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;51785;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;51792;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;51801;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;51918;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;51923;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52004;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52007;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52010;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52015;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52036;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52038;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52040;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52041;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52043;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52064;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52095;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52100;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52104;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52189;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52245;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52248;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52250;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52255;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52261;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52280;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52789;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52796;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;52807;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53092;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53097;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53109;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53273;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53877;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53903;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53907;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53909;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53910;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53912;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53914;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;53948;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54387;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54393;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54512;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54730;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54734;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54737;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54738;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54740;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54742;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;54856;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55092;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55098;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55111;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55113;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55115;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55117;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55120;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55123;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55125;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55219;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55220;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55223;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55231;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55232;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55234;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;55236;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;56249;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;56250;Tukar Faktur;PY-IN-23005511;;2023-01-25;Affen
13;49205;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;49211;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;49849;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;49856;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;50265;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;51060;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;51063;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53419;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53469;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53480;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53482;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53485;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53487;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53490;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;53493;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;56226;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;56227;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;56228;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;56263;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;56803;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
13;56804;Tukar Faktur;PY-IN-23005512;;2023-01-25;Affen
