code;decription;kode
ANZ2GRE052;NZ FRZ C BLADE IW;0202.30.00 Secondary B/Less Beku
ANZ2GRE053;NZ FRZ PS OYSTER BLADE VP;0202.30.00 Secondary B/Less Beku
ANZ2KOK001;NZ FRZ HEAD MEAT;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
ANZ2KOK002;NZ FRZ TONGUE ROOTS;0206.21.00 Tongue
ANZ2RIV001;NZ FRZ BEEF LUNG;0202.29.00 Paru dan Jantung
ANZ2RIV002;NZ FRZ KNUCKLE;0202.20.00 Secondary B/In Beku
ANZ2RIV003;NZ FRZ C STRIPLOIN 2KG UP;0202.30.00 Prime Cut B/Less Beku
ANZ2RIV004;NZ FRZ BEEF HEART;0202.29.00 Paru dan Jantung
ANZ2RIV005;NZ FRZ BEEF TAIL;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
ANZ2RIV006;NZ FRZ BEEF FEET;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat, Feet
ANZ2RIV007;NZ FRZ BEEF LIPS;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
ANZ2RIV008;NZ FRZ TONGUE ROOT BP;0206.21.00 Tongue
ANZ2RIV009;NZ FRZ NECK BONES;0202.20.00 Secondary B/In Beku
ANZ2RIV010;NZ FRZ TENDERLOIN 1.8 KG UP SS/OFF VP AGED;0202.30.00 Prime Cut B/Less Beku
ANZ2RIV011;NZ FRZ B STRIPLOIN AGED;0202.30.00 Prime Cut B/Less Beku
ANZ2RIV012;NZ FRZ PS STRIPLOIN 3-4KG UP AGED;0202.30.00 Prime Cut B/Less Beku
ANZ2RVL001;NZ FRZ CT TRIMMING 90 CL;0202.30.00 Manufaturing B/Less Beku
ANZ2SLF001;NZ FRZ BRISKET BONE;0202.20.00 Secondary B/In Beku
ANZ2SLF002;NZ FRZ BEEF LIPS;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
ANZ2SLF003;NZ FRZ BEEF HEAD MEAT;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
ANZ2SLF004;NZ FRZ BEEF TONGUE ROOT;0206.21.00 Tongue
ANZ2SLF005;NZ FRZ BEEF NECK MEAT;0202.20.00 Secondary B/In Beku
ANZ2TAY001;NZ Frozen Neck Bone Cut;0202.20.00 Secondary B/In Beku
ANZ2TAY002;NZ FRZ NECK BONE;0202.20.00 Secondary B/In Beku
ANZ2TAY003;NZ FRZ BEEF TRIMMING 65 CL;0202.30.00 Manufaturing B/Less Beku
ANZ2TAY004;NZ FRZ TONGUE ROOT;0206.21.00 Tongue
ANZ2TAY005;NZ FRZ BEEF TRIMMING;0202.30.00 Manufaturing B/Less Beku
ANZ2TAY006;NZ FRZ OUTSIDE;0202.30.00 Secondary B/Less Beku
ANZ2TAY007;NZ FRZ BEEF LIVER;0206.22.00 Hati
ANZ2TAY008;NZ FRZ TONGUE SWISS CUT;0206.21.00 Tongue
ANZ2TAY009;NZ FRZ C KNUCKLE;0202.20.00 Secondary B/In Beku
ANZ2TAY010;NZ FRZ C RIBEYE ROLL;0202.30.00 Prime Cut B/Less Beku
ANZ2TAY011;NZ FRZ PR RIBEYE ROLL;0202.30.00 Prime Cut B/Less Beku
ANZ2TAY012;NZ FRZ B RIBEYE ROLL;0202.30.00 Prime Cut B/Less Beku
ANZ2UBP001;NZ FRZ TRIMMING 80CL BP;0202.30.00 Manufaturing B/Less Beku
ANZ2UBP002;NZ FRZ 85CL BP;0202.30.00 Manufaturing B/Less Beku
ANZ2UBP003;NZ FRZ 90CL BP;0202.30.00 Manufaturing B/Less Beku
ASG2IGS004;DUTCH FRZ VEAL TENDERLOIN;0201.30.00 Prime Cut B/Less Segar
AUS1APC001;US CHL AURORA ANGUS PR 112A RIBEYE LIP ON;0201.30.00 Prime Cut B/Less Segar
AUS1GOP001;Chilled PR 123D B/Less Short Rib;0202.30.00 Prime Cut B/Less Beku
AUS1GOP002;Chilled CAB 180 Striploin 0x1 1/4;0201.30.00 Prime Cut B/Less Segar
AUS1GOP003;Chilled SEL 112 Ribeye Roll;0201.30.00 Prime Cut B/Less Segar
AUS1GOP004;US CHL PR 112 RIBEYE ROLL;0201.30.00 Prime Cut B/Less Segar
AUS1GOP005;Chilled CH 112A Ribeye Lip-On;0201.30.00 Prime Cut B/Less Segar
AUS1GOP006;US CHL PR CHUCK SHORT RIBS B/IN 130A;0202.30.00 Prime Cut B/Less Beku
AUS1GOP007;Chilled CAB 123D B/Less Short Ribs;0201.30.00 Prime Cut B/Less Segar
AUS1GOP008;Chilled SEL 180 Striploin 1x1;0202.30.00 Prime Cut B/Less Beku
AUS1GOP009;US CHL CH TENDERLOIN PSMO 189A 5LBS UP;0201.30.00 Prime Cut B/Less Segar
AUS1GOP010;US CHL CH 120 B/LESS BRISKET;0202.30.00 Manufaturing B/Less Beku
AUS1GOP011;Chilled CAB 112A Ribeye Lip-On;0201.30.00 Prime Cut B/Less Segar
AUS1GOP012;US CHL PR 185D TRI-TIP;0202.30.00 Prime Cut B/Less Beku
AUS1GOP013;US CHL CAB 189A TENDERLOIN PSMO 5UP;0201.30.00 Prime Cut B/Less Segar
AUS1GOP014;US CHL PR 189A TENDERLOIN PSMO 5UP;0201.30.00 Prime Cut B/Less Segar
AUS1GOP015;Chilled Ch 112 Ribeye Roll;0201.30.00 Prime Cut B/Less Segar
AUS1GOP016;US CHL Ch 180 Striploin 0x1 1/4;0202.30.00 Prime Cut B/Less Beku
AUS1GOP017;US CHL PR 180 STRIPLOIN 0X1 1/4;0202.30.00 Prime Cut B/Less Beku
AUS1GOP018;US CHL PR 112A RIBEYE LIP-ON;0201.30.00 Prime Cut B/Less Segar
AUS1GOP019;US CHL PR CHUCK FLAP MEAT 116G;0202.30.00 Secondary B/Less Beku
AUS1GOP020;US CHL PR 184 TOPSIRLOIN BUTT;0202.30.00 Prime Cut B/Less Beku
AUS1GOP021;US CHL PR 130A CHUCK SHORT RIB B/LESS;0202.30.00 Secondary B/Less Beku
AUS1GOP022;US CHL PR 174 SHORTLOIN 0X1,1/4;0201.20.00 Prime Cut B/In Segar
AUS1GOP023;US CHL PR 109E EXPORT RIB;0201.20.00 Prime Cut B/In Segar
AUS1GOP024;US CHL PR 174 SHORTLOIN 2X3;0201.20.00 Prime Cut B/In Segar
AUS1GOP025;US CHL PR 1103B TOMAHAWK FRENCH CUT;0202.20.00 Prime Cut B/In Beku
AUS1GOP026;US CHL PR 109E RIBEYE LIP-ON B/IN - OP RIB;0201.30.00 Prime Cut B/Less Segar
AUS1GOP027;US CHL PR 180 STRIPLOIN 1X1;0202.30.00 Prime Cut B/Less Beku
AUS1GOP028;US CHL PR 193 FLANK STEAK;0202.30.00 Prime Cut B/Less Beku
AUS1GOP029;US CHL CAB 1103B TOMAHAWK FRENCH CUT;0202.20.00 Prime Cut B/In Beku
AUS1GOP030;US CHL CH 118 B/IN BRISKET;0202.30.00 Manufaturing B/Less Beku
AUS1IBP001;US CHL CH 123D SHORT RIBS B/LESS;0201.30.00 Prime Cut B/Less Segar
AUS1IBP002;US CHL CAB 123D SHORT RIBS B/LESS;0201.30.00 Prime Cut B/Less Segar
AUS1IBP003;US CHL PR 123D SHORT RIBS B/LESS;0201.30.00 Prime Cut B/Less Segar
AUS1IBP004;US CHL PR 112A RIBEYE LIP-ON;0201.30.00 Prime Cut B/Less Segar
AUS1IBP005;US CHL PR 180 STRIPLOIN 0X1;0202.30.00 Prime Cut B/Less Beku
AUS1IBP006;US CHL PR 189A TENDERLOIN PSMO 5UP;0201.30.00 Prime Cut B/Less Segar
AUS1IBP007;US CHL CAB 189A TENDERLOIN PSMO 5UP;0201.30.00 Prime Cut B/Less Segar
AUS1MDR001;US Chilled Wagyu Tenderloin MS 6-7;0201.30.00 Prime Cut B/Less Segar
AUS1MDR002;US Chilled Wagyu Ribeye 2x2 MS 5-Down;0201.30.00 Prime Cut B/Less Segar
AUS1MDR003;US Chilled Wagyu Striploin 1x1 MS 5;0202.30.00 Prime Cut B/Less Beku
AUS1MDR004;US Chilled Wagyu Tenderloin MS 5-Down;0201.30.00 Prime Cut B/Less Segar
AUS1MDR005;US Chilled Wagyu Chuck Tender MS 8-9;0202.30.00 Secondary B/Less Beku
AUS1MDR006;US Chilled Wagyu Ribeye 2x2 MS 6-7;0201.30.00 Prime Cut B/Less Segar
AUS1SWF001;US CHL CAB 114D TOP BLADE;0202.30.00 Secondary B/Less Beku
AUS1SWF002;Chilled Premium Black Angus CH 112A Ribeye Lip-On 2x2;0201.30.00 Prime Cut B/Less Segar
AUS1SWF003;Chilled Premium Black Angus CH 180 Striploin 0x1;0202.30.00 Prime Cut B/Less Beku
AUS1SWF004;Chilled Premium Black Angus SEL 169 Topside;0201.30.00 Secondary B/Less Segar
AUS1SWF005;US CHL CH 193 FLANK STEAK;0202.30.00 Prime Cut B/Less Beku
AUS1SWF006;US CHL CH OR HIGHER OUTSIDE SKIRT;0202.30.00 Secondary B/Less Beku
AUS1SWF007;US CHL CAB 189A TENDERLOIN PSMO 5LBS UP;0201.30.00 Prime Cut B/Less Segar
AUS1SWF008;US CHL PR 112A RIBEYE LIP-ON;0201.30.00 Prime Cut B/Less Segar
AUS1SWF009;US CHL PR 180 STRIPLOIN 0X1;0202.30.00 Prime Cut B/Less Beku
AUS1SWF010;US CHL PR 189A TENDERLOIN PSMO 5UP;0201.30.00 Prime Cut B/Less Segar
AUS1SWF012;US CHL PR B/IN RIBEYE LIP-ON 2X2 11090 OP RIB;0201.30.00 Prime Cut B/Less Segar
AUS1SWF013;US CHL PR B/IN RIBEYE LIP ON 11091 TOMAHAWK;0202.20.00 Prime Cut B/In Beku
AUS1SWF014;US CHL PR 174 SHORTLOIN;0201.20.00 Prime Cut B/In Segar
AUS1SWF015;US CHL CAB 120 B/L BRISKET;0202.30.00 Manufaturing B/Less Beku
AUS1SWF016;US CHL PR 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS1SWF017;US CHL CAB 112A RIBEYE LIP-ON;0201.30.00 Prime Cut B/Less Segar
AUS1SWF018;US CHL CH 123D SHORT RIBS B/LESS;0201.30.00 Prime Cut B/Less Segar
AUS1SWF019;US CHL PR 123D SHORT RIBS B/LESS;0201.30.00 Prime Cut B/Less Segar
AUS1SWF020;US CHL CAB 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS1SWF021;US CHL CH 114D TOP BLADE;0202.30.00 Secondary B/Less Beku
AUS1SWF022;US CHL PR STRIPLOIN B/IN;0202.30.00 Prime Cut B/Less Beku
AUS1SWF023;US CHL CAB 174 SHORTLOIN;0201.20.00 Prime Cut B/In Segar
AUS1TYB001;AUS CHL PR STRIPLOIN 3 RIBS 5KG UP;0202.30.00 Prime Cut B/Less Beku
AUS1TYB002;AUS CHL PR RIBEYE 5 RIBS 2.2KG UP TB;0201.30.00 Prime Cut B/Less Segar
AUS1TYB003;AUS CHL TB STRIPLOIN 5KG UP 3 RIBS;0202.30.00 Prime Cut B/Less Beku
AUS1TYB004;AUS CHL TB TENDERLOIN 1.KG UP SS/OFF;0201.30.00 Prime Cut B/Less Segar
AUS1TYB005;AUS CHL PR TENDERLOIN 1.8KG UP TB;0201.30.00 Prime Cut B/Less Segar
AUS1TYB006;AUS CHL TB RIBEYE 5 RIB 2.2KG UP;0201.30.00 Prime Cut B/Less Segar
AUS2AFG001;Frozen Large Intestine;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat, Feet
AUS2APC001;US FRZ PR SHORT RIB B/LESS 123D;0202.30.00 Prime Cut B/Less Beku
AUS2BEE001;Frozen 190 Tenderloin;0202.30.00 Prime Cut B/Less Beku
AUS2BRA001;Frozen Beef Feet;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat, Feet
AUS2CAB001;US FRZ CAB 604 TOPSIDE;0202.30.00 Secondary B/Less Beku
AUS2CRE001;US FRZ SHORT PLATE 121 PREMIUM BA;0202.30.00 Prime Cut B/Less Beku
AUS2CRK001;US FRZ PR 112A RIBEYE LIP-ON;0202.30.00 Prime Cut B/Less Beku
AUS2CRK002;US FRZ PR 180 STRIPLOIN 0X1;0202.30.00 Prime Cut B/Less Beku
AUS2CRK003;US FRZ PR 123D SHORT RIB B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2CRK004;FROZEN CH 112A RIBEYE LIP-ON;0202.30.00 Prime Cut B/Less Beku
AUS2CRK005;US FRZ CH 123D SHORT RIB B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2CRK006;US FRZ BEEF HEART;0202.29.00 Paru dan Jantung
AUS2CRK007;US FRZ PR 130A CHUCK SHORT RIBS B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2CRK008;US FRZ CH 130A CHUCK SHORT RIBS B/LESS BA;0202.30.00 Secondary B/Less Beku
AUS2CRK009;US FRZ CH 121C OUTSIDE SKIRT;0202.30.00 Secondary B/Less Beku
AUS2CRK010;US FRZ CH 124A FINGER MEAT;0202.30.00 Secondary B/Less Beku
AUS2CRK011;US FRZ CHUCK BACKSTRAP;0202.30.00 Secondary B/Less Beku
AUS2FOU001;US FRZ UTILITY 190 TENDERLOIN 4-5LBS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP001;US FRZ CH 114 SHOULDER CLOD (FLAT IRONS);0202.30.00 Secondary B/Less Beku
AUS2GOP002;US FRZ CH 116G CHUCK FLAP MEAT 116G;0202.30.00 Secondary B/Less Beku
AUS2GOP003;US FRZ CAB 123A SHORT RIBS B/IN;0201.20.00 Prime Cut B/In Segar
AUS2GOP004;US FRZ CH SHORT RIBS B/LESS 123D;0202.30.00 Prime Cut B/Less Beku
AUS2GOP005;US FRZ PR KNUCKLE 167A;0202.20.00 Secondary B/In Beku
AUS2GOP006;US FRZ CH 180 STRIPLOIN 0X1;0202.30.00 Prime Cut B/Less Beku
AUS2GOP007;US FRZ BEEF HEART;0202.29.00 Paru dan Jantung
AUS2GOP008;US FRZ CH SHORT PLATE 121 CUT;0202.30.00 Prime Cut B/Less Beku
AUS2GOP009;US FRZ HEAD MEAT;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
AUS2GOP010;US FRZ CH 115 CHUCK 2 PC;0202.30.00 Secondary B/Less Beku
AUS2GOP011;US FRZ 124 BACK RIBS;0202.20.00 Secondary B/In Beku
AUS2GOP012;US FRZ 124A CH RIB FINGER MEAT;0202.30.00 Secondary B/Less Beku
AUS2GOP013;US FRZ BEEF TONGUE SWISS CUT;0206.21.00 Tongue
AUS2GOP014;US FRZ CH 174 SHORTLOIN 0X1 1/4;0202.20.00 Prime Cut B/In Beku
AUS2GOP015;US FRZ NR 180 STRIPLOIN 0X1, 1/2 12-14LBS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP016;Frozen Ch 184 Top Sirloin Butt;0202.30.00 Prime Cut B/Less Beku
AUS2GOP017;US FRZ CH HEREFORD 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS2GOP018;US FRZ CAB 116G CHUCK FLAP MEAT;0202.30.00 Secondary B/Less Beku
AUS2GOP019;US FRZ PR 116G CHUCK FLAP MEAT;0202.30.00 Secondary B/Less Beku
AUS2GOP020;US FRZ CAB RIBEYE ROLL 112;0202.30.00 Prime Cut B/Less Beku
AUS2GOP021;US FRZ CAB TOP BLADE 114D;0202.30.00 Secondary B/Less Beku
AUS2GOP022;US FRZ CAB EXPORT RIBS 109E;0202.20.00 Prime Cut B/In Beku
AUS2GOP023;US FRZ CH 115 CHUCK;0202.30.00 Secondary B/Less Beku
AUS2GOP024;US FRZ CH CHUCK EYE ROLL 116D;0202.30.00 Secondary B/Less Beku
AUS2GOP025;US FRZ CH 120 BRISKET;0202.30.00 Manufaturing B/Less Beku
AUS2GOP026;US FRZ SEL STRIPLOIN 180 0X1 1/4 12-14LBS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP027;Frozen Pr 112A Ribeye Lip-On Cut;0202.30.00 Prime Cut B/Less Beku
AUS2GOP028;US FRZ CAB 184 TOPSIRLOIN BUTT 1/4 TRIM;0202.30.00 Prime Cut B/Less Beku
AUS2GOP029;US FRZ CH 109E EXPORT RIBS 0X1;0202.20.00 Prime Cut B/In Beku
AUS2GOP030;Frozen Ch 112 Ribeye Roll 10dn;0202.30.00 Prime Cut B/Less Beku
AUS2GOP031;US FRZ PR 112 RIBEYE ROLL;0202.30.00 Prime Cut B/Less Beku
AUS2GOP032;US FRZ PR TOP BLADE 114D;0202.30.00 Secondary B/Less Beku
AUS2GOP033;US FRZ PR 123D SHORT RIB B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP035;US FRZ PR 185D TRI-TIP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP036;US FRZ SEL TENDERLOIN PSMO 189A 5LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP037;US FRZ CAB 189A TENDERLOIN PSMO 5LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP038;US FRZ CAB 130A CHUCK SHORT RIBS B/LESS;0202.30.00 Secondary B/Less Beku
AUS2GOP039;US FRZ PR 109E EXPORT RIB;0202.20.00 Prime Cut B/In Beku
AUS2GOP040;US FRZ CH 112A RIBEYE LIP-ON 12LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP041;US FRZ PR 112A RIBEYE LIP-ON 12LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP042;US FRZ CH TOP BLADE 114D;0202.30.00 Secondary B/Less Beku
AUS2GOP043;Frozen Pr Chuck Tender;0202.30.00 Secondary B/Less Beku
AUS2GOP044;US FRZ CH 121C OUTSIDE SKIRT;0202.30.00 Secondary B/Less Beku
AUS2GOP045;US FRZ NR 189A TENDERLOIN PSMO 5LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP046;US FRZ CH SHORTLOIN 174 0X1 1/4 CUT;0202.20.00 Prime Cut B/In Beku
AUS2GOP048;US FRZ CH 130A CHUCK SHORT RIBS B/LESS;0202.30.00 Secondary B/Less Beku
AUS2GOP049;US FRZ PR 180 STRIPLOIN 0X1 12-15LBS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP050;US FRZ PR 189A TENDERLOIN PSMO 5LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP051;US FRZ PR 174 SHORTLOIN 0X1 1/4;0202.20.00 Prime Cut B/In Beku
AUS2GOP052;US FRZ CAB 112A RIBEYE LIP-ON 12 LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP053;US FRZ CH 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS2GOP054;US FRZ PR CHUCK SHORT RIBS B/LESS 130A;0202.30.00 Secondary B/Less Beku
AUS2GOP056;US FRZ CAB 180 STRIPLOIN 0X1 1/4;0202.30.00 Prime Cut B/Less Beku
AUS2GOP057;US FRZ CH 189A TENDERLOIN PSMO 5LBS UP;0202.30.00 Prime Cut B/Less Beku
AUS2GOP058;US FRZ CH SHORT PLATE 121;0202.30.00 Prime Cut B/Less Beku
AUS2GOP059;US FRZ PR 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS2GOP060;US FRZ CAB 123D SHORT RIB B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP061;US FRZ CH 167A KNUCKLE;0202.20.00 Secondary B/In Beku
AUS2GOP062;US FRZ CH 121D INSIDE SKIRT;0202.30.00 Secondary B/Less Beku
AUS2GOP063;US FRZ CH STRIPLOIN 180 1X1;0202.30.00 Prime Cut B/Less Beku
AUS2GOP064;US FRZ BEEF TRIMMING 80 CL;0202.30.00 Manufaturing B/Less Beku
AUS2GOP065;US FRZ PR 130 CHUCK SHORT RIBS B/IN;0202.30.00 Prime Cut B/Less Beku
AUS2GOP066;US FRZ CH 168 INSIDE ROUND;0202.30.00 Secondary B/Less Beku
AUS2GOP067;US FRZ CH 116 CHUCK ROLL;0202.30.00 Secondary B/Less Beku
AUS2GOP068;US FRZ CH TOP BLADE 114D;0202.30.00 Secondary B/Less Beku
AUS2GOP069;US FRZ PR 116 CHUCK ROLL;0202.30.00 Secondary B/Less Beku
AUS2GOP070;US FRZ CH 171C EYE ROUND;0202.30.00 Secondary B/Less Beku
AUS2GOP071;US FRZ PR 171C EYE ROUND;0202.30.00 Secondary B/Less Beku
AUS2GOP072;US FRZ ONA SEL 180 STRIPLOIN 0X1 1/4;0202.30.00 Prime Cut B/Less Beku
AUS2GOP073;US FRZ ONA SEL 112A RIBEYE LIP-ON;0202.30.00 Prime Cut B/Less Beku
AUS2GOP075;US FRZ UTILITY TENDERLOIN 190 3-4LBS;0202.30.00 Prime Cut B/Less Beku
AUS2GOP076;US FRZ GOP CH 123A SHORT RIBS B/IN CENTRE CUT;0201.20.00 Prime Cut B/In Segar
AUS2GOP077;US FRZ CH 124 BEEF BACK RIBS;0202.20.00 Secondary B/In Beku
AUS2GOP078;US FRZ TONGUE ROOT FILLET;0206.21.00 Tongue
AUS2GOP079;US FRZ CAB 116 CHUCK ROLL;0202.30.00 Secondary B/Less Beku
AUS2GOP081;US FRZ 121 SHORT PLATE;0202.30.00 Prime Cut B/Less Beku
AUS2GOP083;US FRZ CH 121 SHORT PLATE;0202.30.00 Prime Cut B/Less Beku
AUS2GOP084;US FRZ PR GOP 193 FLANK STEAK;0202.30.00 Prime Cut B/Less Beku
AUS2GOP086;US FRZ PR GOP 1103B TOMAHAWK;0202.20.00 Prime Cut B/In Beku
AUS2GOP087;US FRZ PR GOP 109 RIBEYE LIP-ON B/IN - OP RIBS;0202.20.00 Prime Cut B/In Beku
AUS2GOP088;US FRZ PR 185A SIRLOIN FLAP MEAT;0202.30.00 Secondary B/Less Beku
AUS2GOP089;US FRZ CAB 193 FLANK STEAK;0202.30.00 Prime Cut B/Less Beku
AUS2GOP090;US FRZ PR 121C OUTSIDE SKIRT;0202.30.00 Secondary B/Less Beku
AUS2GOP092;US FRZ PR 114 CHUCK SHOULDER CLOD;0202.30.00 Secondary B/Less Beku
AUS2GOP093;US FRZ CAB 120 BRISKET B/LESS;0202.30.00 Manufaturing B/Less Beku
AUS2GOP094;US FRZ PR 171B OUTSIDE FLAT;0202.30.00 Secondary B/Less Beku
AUS2GOP095;US FRZ PR 114 SHOULDER CLOD COM;0202.30.00 Secondary B/Less Beku
AUS2GOP096;US FRZ PR 120 BRISKET;0202.30.00 Manufaturing B/Less Beku
AUS2GOP097;US FRZ SEL 130 CHUCK SHORT RIBS B/IN;0202.30.00 Prime Cut B/Less Beku
AUS2IBP001;US FRZ CH 193 FLANK STEAK;0202.30.00 Prime Cut B/Less Beku
AUS2IBP002;US FRZ PR 123D SHORT RIB B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2IBP003;US FRZ CH SHORT PLATE 121;0202.30.00 Prime Cut B/Less Beku
AUS2IBP004;US FRZ CH 123A SHORT RIB B/IN CUT;0202.20.00 Prime Cut B/In Beku
AUS2IBP005;US FRZ CAB 116D CHUCK EYE ROLL;0202.30.00 Secondary B/Less Beku
AUS2IBP006;US FRZ CAB TENDERLOIN PSMO 189A 5UP;0202.30.00 Prime Cut B/Less Beku
AUS2IBP007;US FRZ CH 112A RIBEYE LIPON;0202.30.00 Prime Cut B/Less Beku
AUS2IBP008;US FRZ CH STRIPLOIN 180 0X1;0202.30.00 Prime Cut B/Less Beku
AUS2IBP009;US FRZ CH SHORTLOIN 174 0X1;0202.20.00 Prime Cut B/In Beku
AUS2IBP010;US FRZ CAB SHORT RIBS B/LESS 123D;0202.30.00 Prime Cut B/Less Beku
AUS2IBP011;US FRZ CH 123D SHORT RIB B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2IBP012;US FRZ PR 185D TRI-TIP;0202.30.00 Prime Cut B/Less Beku
AUS2IBP013;US FRZ CH 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS2IBP014;US FRZ CAB PR 123D SHORT RIBS B/LESS;0202.30.00 Prime Cut B/Less Beku
AUS2IBP015;US FRZ HEAD MEAT 278;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
AUS2IBP016;US FRZ NR STRIPLOIN 1X1 180;0202.30.00 Prime Cut B/Less Beku
AUS2IBP017;US FRZ NR 189A TENDERLOIN;0202.30.00 Prime Cut B/Less Beku
AUS2IBP018;US FRZ SEL 189A TENDERLOIN;0202.30.00 Prime Cut B/Less Beku
AUS2IBP019;US FRZ BEEF HEART;0202.29.00 Paru dan Jantung
AUS2IBP020;US FRZ 124 BEEF BACK RIBS;0202.20.00 Secondary B/In Beku
AUS2IBP021;US FRZ CAB 168 INSIDE ROUND;0202.30.00 Secondary B/Less Beku
AUS2IBP022;US FRZ 167A KNUCKLE;0202.20.00 Secondary B/In Beku
AUS2IBP023;US FRZ CHEEK MEAT;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
AUS2IBP024;US FRZ PR 112A RIBEYE LIP-ON;0202.30.00 Prime Cut B/Less Beku
AUS2IBP025;US FROZEN CAB RIBEYE LIP ON;0202.30.00 Prime Cut B/Less Beku
AUS2IBP026;US FRZ PR 116D CHUCK EYE ROLL;0202.30.00 Secondary B/Less Beku
AUS2IBP027;US FRZ PR 189A TENDERLOIN PSMO;0202.30.00 Prime Cut B/Less Beku
AUS2IBP028;US FRZ PR 114D TOP BLADE;0202.30.00 Secondary B/Less Beku
AUS2IBP029;US FRZ PR 130A CHUCK SHORT RIBS B/LESS;0202.30.00 Secondary B/Less Beku
AUS2IBP030;US FRZ CAB 171C EYE ROUND;0202.30.00 Secondary B/Less Beku
AUS2IBP031;US FRZ CH 130A CHUCK SHORT RIBS B/LESS;0202.30.00 Secondary B/Less Beku
AUS2IBP032;US FRZ BEEF FEET;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat, Feet
AUS2IBP033;US FRZ 121 SHORT PLATE;0202.30.00 Prime Cut B/Less Beku
AUS2IBP034;US FRZ PR INSIDE ROUND 169;0202.30.00 Secondary B/Less Beku
AUS2IBP035;US FRZ CH 121C OUTSIDE SKIRT;0202.30.00 Secondary B/Less Beku
AUS2IBP036;US FRZ PR 174 SHORTLOIN;0202.20.00 Prime Cut B/In Beku
AUS2IBP037;US FRZ NR CHUCK TENDER;0202.30.00 Secondary B/Less Beku
AUS2IBP038;US FRZ 116B CHUCK TENDER;0202.30.00 Secondary B/Less Beku
AUS2IBP039;US FRZ HEAD MEAT 245;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
AUS2IBP040;US FRZ CAB 130A CHUCK SHORT RIBS B/LESS;0202.30.00 Secondary B/Less Beku
AUS2IBP041;US FRZ CH 124A BEEF RIB FINGER;0202.30.00 Secondary B/Less Beku
AUS2IBP042;US FRZ PR 123A SHORT RIB B/IN;0202.20.00 Prime Cut B/In Beku
AUS2IBP043;US FRZ CHUCK SHORT RIB FINGER;0202.30.00 Secondary B/Less Beku
AUS2IBP044;US FRZ NR 124A CHUCK RIB FINGER MEAT;0202.30.00 Secondary B/Less Beku
AUS2IBP045;US FRZ CAB 116 CHUCK ROLL;0202.30.00 Secondary B/Less Beku
AUS2IBP046;US FRZ HEAD MEAT 245C;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat
AUS2IBP047;US FRZ CAB PR 180 STRIPLOIN 0X1;0202.30.00 Prime Cut B/Less Beku
AUS2IBP048;US FRZ CH 171F ROUND HEEL MUSCLE;0206.29.00 Lips, Tandon, Tail, Head Meat, Cheek Meat, Feet
AUS2IBP049;US FRZ CH 171B OUTSIDE FLAT;0202.30.00 Secondary B/Less Beku
AUS2IBP050;US FRZ PR 1103B TOMAHAWK;0202.20.00 Prime Cut B/In Beku
