Item No.;Item Description;VatGourpSa;VatGroupPu
BID2IGU027;SMOKED BEEF AUS BR B/L 300GR;PPN_01;PPNM_08
BID2IGU028;BEEF BOCKWURST SAUSAGE 100GR X 5PCS/PCK;PPN_01;PPNM_08
BID2IGU029;EL PRIMO BEEF PASTRAMI PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU030;SMOKED BEEF 250GR;PPN_01;PPNM_08
BID2IGU031;CHICKEN GARLIC (COLAGEN) SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU032;SMOKED CHICKEN HAM 500GR;PPN_01;PPNM_08
BID2IGU033;SMOKED CHICKEN BREAST 500GR;PPN_01;PPNM_08
BID2IGU034;SUPER MEATBALL (BAKSO SUPER) 15GR X 50PCS/PACK;PPN_01;PPNM_08
BID2IGU035;EL PRIMO WAGYU MEATBALL 30GR X 10PCS/PACK;PPN_01;PPNM_08
BID2IGU036;BEEF CHEESE SAUSAGE TTI 500GR;PPN_01;PPNM_08
BID2IGU038;BEEF PASTRAMI WHOLE EYE OF ROUND 2KG UP;PPN_01;PPNM_08
BID2IGU039;CHICKEN LUNCHEON 1KG/PACK, 15GR/PC;PPN_01;PPNM_08
BID2IGU040;BAKSO SL T1 H;PPN_01;PPNM_08
BID2IGU041;BAKSO SL T5;PPN_01;PPNM_08
BID2IGU042;BAKSO SUPER H T4;PPN_01;PPNM_08
BID2IGU043;BAKSO SUPER H T7;PPN_01;PPNM_08
BID2IGU044;BAKSO SUPER H T5;PPNK_08;PPNM_08
BID2IGU045;BAKSO SUPER H T8;PPN_01;PPNM_08
BID2IGU046;BEEF MEATBALL 500GR;PPN_01;PPNM_08
BID2IGU047;CHICKEN GARLIC SAUSAGE 348GR;PPN_01;PPNM_08
BID2IGU048;CHICKEN GARLIC SAUSAGE 330GR;PPN_01;PPNM_08
BID2IGU049;CHICKEN GARLIC SAUSAGE 280GR;PPN_01;PPNM_08
BID2IGU050;CHICKEN PICNIC SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU051;BEEF PICNIC SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU052;CHICKEN COCKTAIL SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU053;BEEF JAGDWURST PRE-SLICED;PPN_01;PPNM_08
BID2IGU054;BEEF BOCKWURST SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU055;BEEF KRAKAUER 500GR;PPN_01;PPNM_08
BID2IGU056;BEEF SALAMI WHOLE;PPN_01;PPNM_08
BID2IGU057;BEEF BIERSCHINKEN WHOLE;PPN_01;PPNM_08
BID2IGU058;CHICKEN BRATWURST 1KG;PPN_01;PPNM_08
BID2IGU059;CHICKEN LYONER WHOLE;PPN_01;PPNM_08
BID2IGU060;CHICKEN MORTADELLA WHOLE;PPN_01;PPNM_08
BID2IGU061;CHICKEN NUERNBURGER 500GR;PPN_01;PPNM_08
BID2IGU062;CHICKEN SPIRAL 1KG;PPN_01;PPNM_08
BID2IGU063;CHICKEN WEISSWURST 1KG;PPN_01;PPNM_08
BID2IGU064;BEEF CURRY FRANKFURTER 1KG;PPN_01;PPNM_08
BID2IGU065;BEEF BREAKFAST SAUSAGE PREMIUM 1KG;PPN_01;PPNM_08
BID2IGU066;CHICKEN BREAKFAST SAUSAGE PREMIUM 1KG;PPN_01;PPNM_08
BID2IGU067;BAKSO SUPER PREMIUM URAT 50PCS / 750GR;PPN_01;PPNM_08
BID2IGU068;BAKSO SUPER PREMIUM HALUS 50PCS / 750GR;PPN_01;PPNM_08
BID2IGU069;CHICKEN FRANKFURTER SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU070;CHICKEN DEBRECINER SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU071;BEEF BIERSCHINKEN PRE-SLICED;PPN_01;PPNM_08
BID2IGU072;CHICKEN LYONER PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU073;CHICKEN MORTADELLA PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU074;BEEF CHEESE SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU075;BEEF BRATWURST SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU076;SMOKED BEEF PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU077;SMOKED BEEF US SP PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU078;SMOKED BEEF US BR PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU079;SMOKED BEEF AUS BR PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU080;LAMB MERGUEZ SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU081;LAMB HONEY-ROSEMARY SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU082;CHICKEN GARLIC SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU083;SMOKED CHICKEN HAM 250GR;PPN_01;PPNM_08
BID2IGU084;BEEF PEPPERONI 500GR;PPN_01;PPNM_08
BID2IGU085;BEEF PANCETTA 500GR;PPN_01;PPNM_08
BID2IGU086;CHICKEN HOTDOG 500 GR;PPN_01;PPNM_08
BID2IGU087;LAMB MERQUEZ 1KG;PPN_01;PPNM_08
BID2IGU088;CORNED BEEF WHOLE;PPN_01;PPNM_08
BID2IGU089;DELICATESSEN TRIMMING (KG);PPN_01;PPNM_08
BID2IGU090;BEEF JADGWURST WHOLE (KG);PPN_01;PPNM_08
BID2IGU091;CHICKEN NUERNBURGER 1KG;PPN_01;PPNM_08
BID2IGU092;SMOKED BEEF US SP DOUBLE SMOKED 500GR;PPN_01;PPNM_08
BID2IGU093;FRZ CHICKEN SANDWICH WHOLE;PPN_01;PPNM_08
BID2IGU094;DOUBLE SMOKED CHICKEN SANDWICH 500GR;PPN_01;PPNM_08
BID2IGU095;CHICKEN BREAKFAST SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU096;BEEF KRAKAUER SAUSAGE 1KG;PPN_01;PPNM_08
BID2IGU097;BEEF BREAKFAST SAUSAGE 1KG;PPN_01;PPNM01
BID2IGU098;CHICKEN SANDWICH 500GR;PPN_01;PPNM01
BID2IGU099;CHICKEN SANDWICH 36 X 250GR/PC;PPN_01;PPNM01
BID2IGU100;BAKSO SUPER B TTI;PPN_01;PPNM_08
BID2IGU101;AIR DRIED BEEF - BRESAOLA;PPN_01;PPNM_08
BID2IGU102;BRESAOLA ROUND;PPN_01;PPNM_08
BID2IGU103;BEEF RASHER PRE-SLICED 500GR;PPN_01;PPNM_08
BID2IGU104;CHICKEN SPIRAL SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU105;SMOKED BEEF US BR WHOLE;PPN_01;PPNM_08
BID2IGU106;BEEF CHEESE INDOMARET;PPN_01;PPNM_08
BID2IGU107;US SP SMOKED BEEF WHOLE;PPN_01;PPNM_08
BID2IGU108;CHICKEN COCKTAIL SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU109;BAKSO AYAM (CHICKEN MEATBALLS) 1KG;PPN_01;PPNM_08
BID2IGU110;SMOKED BEEF WHOLE;PPN_01;PPNM_08
BID2IGU111;WAGYU MEATBALL 500GR SPECIAL KARYAWAN;PPN_01;PPNM_08
BID2IGU112;WAGYU MEATBALL CINEMAXX;PPN_01;PPNM_08
BID2IGU113;CHICKEN CHIPOLATA 1KG/ PKT;PPN_01;PPNM01
BID2IGU114;EL PRIMO CHICKEN BREAKFAST PREMIUM SAUSAGE 720GR;PPN_01;PPNM_08
BID2IGU115;EL PRIMO CHICKEN CHEESE SAUSAGE 360GR;PPN_01;PPNM_08
BID2IGU116;EL PRIMO CHICKEN FRANKFURTER SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU117;EL PRIMO CHICKEN BRATWURST SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU118;EL PRIMO CHICKEN PICNIC SAUSAGE 720GR;PPN_01;PPNM_08
BID2IGU119;EL PRIMO CHICKEN GARLIC SAUSAGE 720GR;PPN_01;PPNM_08
BID2IGU120;EL PRIMO BEEF BREAKFAST PREMIUM SAUSAGE 720GR;PPN_01;PPNM_08
BID2IGU121;EL PRIMO BEEF CHEESE SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU122;EL PRIMO BEEF FRANKFURTER SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU123;EL PRIMO BEEF PICNIC SAUSAGE 720GR;PPN_01;PPNM_08
BID2IGU124;EL PRIMO BEEF BRATWURST SAUSAGE 500GR;PPN_01;PPNM_08
BID2IGU125;BEEF PEPPERONI WHOLE;PPN_01;PPNM_08
BID2IGU126;AIR DRIED BEEF US SP;PPN_01;PPNM_08
BID2IGU127;BEEF PICNIC SHABURI 1KG;PPN_01;PPNM_08
BID2IGU128;BAKSO SAPI REGULER 1 KG;PPN_01;PPNM_08
BID2IGU129;CHICKEN SAUSAGE (SOSIS AYAM) 1KG;PPN_01;PPNM_08
BID2IGU130;BEEF SAUSAGE (SOSIS SAPI) 1KG;PPN_01;PPNM_08
BID2IGU131;SEMI DRY CHORIZO 1 KG;PPN_01;PPNM01
BID2IGU132;CHICKEN SAUSAGE REDDOG SPECIAL 27 PCS / PACK;PPN_01;PPNM_08
BID2IGU133;BEEF LUNCHEON 500GR;PPN_01;PPNM_08
BID2IGU134;BEEF KETO FRANKFURTER SAUSAGE 250GR;PPN_01;PPNM_08
BID2IGU135;BEEF KETO PICNIC SAUSAGE 250GR;PPN_01;PPNM_08
BID2IGU136;BEEF KETO FRANKFURTER 500GR;PPN_01;PPNM_08
BID2IGU137;BEEF KETO PICNIC 500GR;PPN_01;PPNM_08
BID2IGU138;BEEF SPIRAL 1KG;PPN_01;PPNM_08
BID2IGU139;BAKSO AYAM 750GR;PPN_01;PPNM_08
BID2IGU140;CHICKEN PICNIC 88 KOREAN STREET FOOD;PPN_01;PPNM_08
BID2IGU141;CHICKEN SAUSAGE MAJESTYK;PPN_01;PPNM_08
BID2IGU142;BEEF SAUSAGE MAJESTYK;PPN_01;PPNM_08
BID2IGU143;CHICKEN PICNIC 1 KG JAVA SEAFOOD;PPN_01;PPNM01
BID2IGU144;VEAL BRATWURST 500GR;PPN_01;PPNM_08
BID2IGU145;BEEF CHORIZO SAUSAGE;PPN_01;PPNM_08
BID2IGU146;BEEF JAGDWURST WHOLE;PPN_01;PPNM_08
BID2IGU147;BEEF MERGUEZ SAUSAGE;PPN_01;PPNM_08
BID2IGU148;BEEF MORTADELLA WHOLE;PPN_01;PPNM_08
BID2IGU149;BEEF MEATLOAF WHOLE;PPN_01;PPNM_08
BID2IGU150;CHICKEN MEATLOAF WHOLE;PPN_01;PPNM_08
BID2IGU151;ROAST BEEF WHOLE;PPN_01;PPNM_08
BID2IGU152;BEEF KETO PICNIC 1KG;PPN_01;PPNM_08
BID2IGU153;BEEF KETO FRANKFURTER 1KG;PPN_01;PPNM_08
BID2IGU154;BAKSO SAPI KETO 750GR;PPN_01;PPNM_08
BID2IGU155;BAKSO AYAM KETO 750GR;PPN_01;PPNM_08
BID2IGU156;WAGYU SAUSAGE HAI DI LAO;PPN_01;PPNM_08
BID2IGU157;EL PRIMO CHICKEN PICNIC 360GR;PPN_01;PPNM_08
BID2IGU158;EL PRIMO BEEF PICNIC 360GR;PPN_01;PPNM_08
BID2IGU159;EL PRIMO CHICKEN BREAKFAST PREMIUM SAUSAGE 360GR;PPN_01;PPNM_08
BID2IGU160;EL PRIMO BEEF BREAKFAST PREMIUM SAUSAGE 360GR;PPN_01;PPNM_08
BID2IGU161;PEPPERONI PRE-SLICED 1KG 'ISMAYA';PPN_01;PPNM_08
BID2IGU162;EL PRIMO CHICKEN GARLIC SAUSAGE 360GR;PPN_01;PPNM_08
BID2IGU163;WAGYU MEATBALL 1 KG;PPN_01;PPNM_08
BID2IGU164;CHICKEN PICNIC 10 CM LENGTH KOREAN;PPN_01;PPNM_08
BID2KTI001;SHB014 HOMEMADE CHICKEN MEATBALL 22 X 500GR;PPN_01;PPNM_08
BID2KTI002;SHB011 HOMEMADE SHRIMP FISHBALL 22 X 500GR;PPN_01;PPNM_08
BID2KTI003;SHB015 SUI GYOZA 12 X 40PCS;PPN_01;PPNM_08
BID2KTI004;SHB016 CORN CREAM CROQUETTE 9 X 60 PCS;PPN_01;PPNM_08
BSG1IGS001;PROSCIUTTO PARMA HAM SLICED 200GR FERRARINI;PPN_01;PPNM_08
CAU01.MUL.009;FRZ DORY FILLET PR;PPNK_08;PPNM_08
CAU2TUN001;AUS FROZEN TUNNEL BONED QUAIL 135-145 GR /PC;PPNK_08;PPNM_08
CCN2IND001;LOCAL WHOLE CHICKEN;PPNK_08;PPNM_08
CCN2IND002;*3 KG UP;PPNK_08;PPNM_08
CCN2IND003;FROZEN PIGEON 150-300 GR;PPNK_08;PPNM_08
CCN2IND004;GOLDEN FRZ DUCK LEG;PPNK_08;PPNM_08
CCN2IND005;FROZEN DUCK FAT;PPNK_08;PPNM_08
CCN2IND006;FROZEN DUCK TONGUE;PPNK_08;PPNM_08
CCN2OCT001;GOLDEN FRZ DUCK BREAST;PPNK_08;PPNM_08
CDE5VOL001;VOL SMOKED TURKEY BREAST BONELESS 147;PPN_01;PPNM01
CFR01.CF.105;MADAME LOIK PLAIN 150gr;PPN_01;PPNM_08
CFR2BJO001;FRZ FRANCE DUCK LIVER 200GR;PPNK_08;PPNM_08
CFR2FEY001;FROZEN FRANCE DUCK LIVER PRESLICED 50-60GR;PPNK_08;PPNM_08
CFR2FEY002;FROZEN FRANCE DUCK LIVER 500 GR;PPNK_08;PPNM_08
CFR2FEY003;FROZEN DUCK LEG CONFIT 200GR COOKED;PPNK_08;PPNM_08
CFR2FEY004;FRZ FEYEL MOUSSE OF GOOSE 320GRX12TIN;PPN_01;PPNM01
CFR2FEY005;FROZEN FEYEL MOUSSE OF DUCK LIVER 200GRX20TIN;PPN_01;PPNM01
CFR2IND001;FROZEN FRANCE GOOSE LIVER 200GR;PPN_01;PPNM01
CID2CHA001;FRZ CHICKEN LEG S/LESS B/LESS 120-140GR/PC;PPNK_08;PPNM_08
CID2CHA002;FRZ CHICKEN BREAST S/LESS B/LESS 120-160GR/PC;PPNK_08;PPNM_08
CID2CPP001;FROZEN LA PREMIER B DUCK WHOLE 2.2-2.4 KG;PPNK_08;PPNM_08
CID2CPP002;FROZEN LA PREMIER D DUCK WHOLE 2.6-2.8 KG;PPNK_08;PPNM_08
CID2CPP003;FROZEN OKE B DUCK WHOLE 2.2-2.4;PPNK_08;PPNM_08
CID2CPP004;FROZEN OKE D DUCK WHOLE 2.6-2.8 KG;PPNK_08;PPNM_08
CID2CPP005;FROZEN BD 2 WHOLE 1.2-1.4 KG;PPNK_08;PPNM_08
CID2CPP006;FROZEN BD 2 DUCK WHOLE 1.2-1.4 KG;PPNK_08;PPNM_08
CID2CPP007;FROZEN LA PREMIER E DUCK WHOLE 2.8 - 3.0 KG;PPNK_08;PPNM_08
CID2CPP008;FROZEN BD 4 DUCK WHOLE 1.6 - 1.8 KG;PPNK_08;PPNM_08
CID2CPP009;FROZEN BD 3 DUCK WHOLE 1.4 - 1.6 KG;PPNK_08;PPNM_08
CID2CPP010;FROZEN OKE M DUCK WHOLE 3 KG UP;PPNK_08;PPNM_08
CID2CPP011;FROZEN LA PREMIER A DUCK WHOLE 2.0-2.2KG;PPNK_08;PPNM_08
CID2CPP012;FROZEN LA PREMIER C DUCK WHOLE 2.4 - 2.6 KG;PPNK_08;PPNM_08
CID2CPP013;FROZEN OKE C DUCK WHOLE 2.4-2.6 KG;PPNK_08;PPNM_08
CID2CPP014;FROZEN OKE E DUCK WHOLE 2.81-3.00 KG;PPNK_08;PPNM_08
CID2CPP015;FROZEN OKE A DUCK WHOLE 2.00-2.20 KG;PPNK_08;PPNM_08
CID2CPP016;FROZEN BD 5 DUCK WHOLE 1.8-2.0 KG;PPNK_08;PPNM_08
CID2CPP017;FROZEN BD 1 DUCK WHOLE 1.0-1.1 KG;PPNK_08;PPNM_08
CID2CPP018;FROZEN BD 0 DUCK WHOLE 0.9-1.0 KG;PPNK_08;PPNM_08
CID2CPP019;FROZEN BD 2 DUCK WHOLE 1.1 -1.2 KG;PPNK_08;PPNM_08
CID2CPP020;FROZEN BD OK 7 DUCK WHOLE 1.20 - 1.29 KG/PC;PPNK_08;PPNM_08
CID2CPP021;FROZEN BD OK 5 DUCK WHOLE 1.00 - 1.09 KG/PC;PPNK_08;PPNM_08
CID2CPP022;FROZEN BD OK 6 DUCK WHOLE 1.10 - 1.19 KG/PC;PPNK_08;PPNM_08
CID2CPP023;FROZEN BD OK 9 DUCK WHOLE 1.40 - 1.49 KG/PC;PPNK_08;PPNM_08
CID2CPP024;FROZEN OKE E DUCK WHOLE 2.2 - 2.29 KG/PC;PPNK_08;PPNM_08
CID2CPP025;FROZEN OKE G DUCK WHOLE 2.4 - 2.49 KG/PC;PPNK_08;PPNM_08
CID2CPP026;FROZEN OKE C DUCK WHOLE 2.00 - 2.09 KG/PC;PPNK_08;PPNM_08
CID2CPP027;FROZEN BD OK 4 DUCK WHOLE 0.90 - 0.99 KG/PC;PPNK_08;PPNM_08
CID2CPP028;FROZEN RPP LA PREMIER H DUCK WHOLE 2.50 - 2.59KG/PC;PPNK_08;PPNM_08
CID2CPP029;FROZEN RPP LA PREMIER I DUCK WHOLE 2.60 - 2.69KG/PC;PPNK_08;PPNM_08
CID2CPP030;FROZEN OKE A DUCK WHOLE 1.80 - 1.89;PPNK_08;PPNM_08
CID2CPP031;FROZEN OKE B DUCK WHOLE 1.90-1.99;PPNK_08;PPNM_08
CID2CPP032;FRZ DUCK HEAD;PPNK_08;PPNM_08
CID2CPP033;FROZEN OKE D DUCK WHOLE 2.10-2.19 KG;PPNK_08;PPNM_08
CID2CPP034;FROZEN OKE F DUCK WHOLE 2.30-2.39 KG/PC;PPNK_08;PPNM_08
CID2CPP035;FROZEN BD CP 15 DUCK WHOLE 1.10 - 1.19 KG/PC;PPNK_08;PPNM_08
CID2CPP036;FROZEN CP DUCK WHOLE 3 KG UP;PPNK_08;PPNM_08
CID2CPP037;FROZEN CP DUCK WHOLE 2.50-2.59 KG/PC;PPNK_08;PPNM_08
CID2IND001;FROZEN QUAIL WHOLE;PPNK_08;PPNM_08
CID2IND002;FROZEN DUCK LEG BREAST;PPNK_08;PPNM_08
CID2IND003;DAGING AYAM BEKU;PPNK_08;PPNM_08
CID2KTI001;MINI GYOZA AYAM 18 X 28 PCS;PPN_01;PPNM01
CID2KTI002;SHB005 ABUYAKI TAMAGO 24 X 2 PCS;PPN_01;PPNM01
CID2LOC001;FRZ GOLDEN PEKING DUCK 2.25-2.49/EKOR (SIZE G/H);PPNK_08;PPNM_08
CID2LOC002;FROZEN DUCK LEG 300GR;PPNK_08;PPNM_08
CID2LOC003;FROZEN BEBEKKU DUCK WHOLE SIZE 1,3-1,49KG;PPNK_08;PPNM_08
CID2LOC004;FROZEN BEBEKKU DUCK WHOLE SIZE 1,2-1,29KG;PPNK_08;PPNM_08
CID2LOC005;FROZEN MEI DUCK WHOLE 2.25 - 2.39KG;PPNK_08;PPNM_08
CID2LOC006;FRZ GOLDEN PEKING DUCK H 2.25-2.39 ( PER PCS);PPNK_08;PPNM_08
CID2LOC007;FRZ GOLDEN PEKING DUCK WHOLE SIZE A 3KG UP;PPNK_08;PPNM_08
CID2LOC008;FRZ GOLDEN PEKING DUCK I 2.00-2.24 (PER PCS);PPNK_08;PPNM_08
CID2LOC009;FRZ GOLDEN PEKING DUCK 2.70-2.79/EKOR (SIZE D);PPNK_08;PPNM_08
CID2LOC010;LOC FRZ CHICKEN SKIN;PPNK_08;PPNM_08
CID2LOC011;LOC FRZ CHICKEN WINGS;PPNK_08;PPNM_08
CID2LOC012;AYAM UTUH BEKU;PPNK_08;PPNM_08
CID2LOC013;FRZ BEGOK BEBEK GORENG PREMIUM;PPN_01;PPNM_08
CID2LOC014;FROZEN BEBEKKU DUCK WHOLE SIZE 1.1-1.19;PPNK_08;PPNM_08
CID2LOC015;LOC CHICKEN FAT;PPNK_08;PPNM_08
CID2LOC016;LOCAL WHOLE CHICKEN SIZE 07-08;PPNK_08;PPNM_08
CID2LOC017;CEKER AYAM;PPNK_08;PPNM_08
CID2LOC018;LOCAL WHOLE CHICKEN SIZE 09;PPNK_08;PPNM_08
CID2LOC019;FROZEN DADA AYAM TANPA TULANG;PPNK_08;PPNM_08
CID2LOC020;FROZEN PAHA AYAM TANPA TULANG;PPNK_08;PPNM_08
CID2LOC021;FRZ AYAM OENGKEP;PPN_01;PPNM_08
CID2LOC022;AYAM KAMPUNG UTUH;PPNK_08;PPNM_08
CID2LOC023;FROZEN GOLDEN PEKING DUCK G 2.40-2.49 (PER PCS);PPNK_08;PPNM_08
CID2LOC024;FRZ GOLDEN PEKING DUCK H SIZE 2.25-2.39 PER EKOR;PPNK_08;PPNM_08
CID2LOC025;FROZEN GOLDEN PIGEON 300-400GR/PC;PPNK_08;PPNM_08
CID2LOC026;FROZEN GOLDEN PIGEON 400GR UP;PPNK_08;PPNM_08
CID2LOC027;LOC B/LESS CHICKEN TRIMMING;PPNK_08;PPNM_08
CID2MAC001;FROZEN CHICKEN PATTIES 10 X 12PCS;PPN_01;PPNM01
CID2NOB001;FRZ LOC MDM CHICKEN;PPNK_08;PPNM_08
CID2PAN001;CHICKEN BREAST BONELESS SKIN ON;PPNK_08;PPNM_08
CID2PAN002;CHICKEN LEG BONELESS SKIN ON;PPNK_08;PPNM_08
CID2STD001;FRZ STD BEBEK SAUS LADA HITAM;PPN_01;PPNM01
CID2STD002;FRZ STD BEBEK SAUS ASAM MANIS;PPN_01;PPNM01
CID2STD003;FRZ STD BEBEK SAUS INGGRIS;PPN_01;PPNM01
CID2STD004;FRZ STD BEBEK SAUS PEDAS;PPN_01;PPNM01
CID2STD005;FRZ STD AYAM SAUS ASAM MANIS;PPN_01;PPNM01
CID2STD006;FRZ STD AYAM SAUS LADA HITAM;PPN_01;PPNM01
CID2STD007;FRZ STD AYAM SAUS INGGRIS;PPN_01;PPNM01
CID2TTI001;AYAM KARKAS 1-1.3KG - TTI;PPNK_08;PPNM_08
CID2TTI002;BEBEKKU - TTI;PPNK_08;PPNM_08
CID2TTI003;AYAM UNGKEP - TTI;PPN_01;PPNM01
CID2TTI004;BEBEK GORENG -TTI;PPN_01;PPNM_08
CID2TTI005;PAHA AYAM TANPA TULANG 1KG - TTI;PPNK_08;PPNM_08
CID2TTI006;GROUND CHICKEN 500GR - TTI;PPNK_08;PPNM_08
CIDTTI001;BEBEK GORENG - TTI;PPNK_08;PPNM_08
CKR2YUN001;YUN CHANG DUCK LIVER;PPNK_08;PPNM_08
CLO2SLH001;LONDON FROZEN DUCK WHOLE;PPNK_08;PPNM_08
CMY2ITI001;ITIK ENAK FROZEN WHOLE PEKING DUCK 2.00-2.20KG;PPNK_08;PPNM_08
CMY2ITI002;ITIK ENAK FROZEN WHOLE PEKING DUCK 2.6-2.7KG;PPNK_08;PPNM_08
CNL01.CD.602;HOLLANDERS GOUDA YOUNG 4.5Kg;PPN_01;PPNM_08
CR.RICE.001;CASA RINALDI RISOTTO PORCINI;PPN_01;PPNM_08
CR.RICE.002;CASA RINALDI RISOTTO ASPARAGUS 175gr;PPN_01;PPNM_08
CR.RICE.003;CASA RINALDI RISOTTO MILANESE;PPN_01;PPNM_08
CUS2IND001;US. Frz. Goose Web;PPNK_08;PPNM01
CUS2LOR001;LOUIS RICH TURKEY BACON 16/12 OZ 071871 548601;PPNK_08;PPNM01
CUS2MAP001;FROZEN Duckling;PPNK_08;PPNM01
CUS2NRB001;KALKUN BEKU 18-20;PPNK_08;PPNM01
CUS2NRB002;Frozen US Roasted Turkey Breast Silver;PPN_01;PPNM01
CUS2NRB003;KALKUN BEKU 16-18;PPNK_08;PPNM01
CUS2NRB004;KALKUN BEKU 14-16;PPNK_08;PPNM01
CUS2NRB005;KALKUN BEKU 12-14;PPNK_08;PPNM01
CUS2NRB006;DADA KALKUN BEKU;PPN_01;PPNM01
CUS2NRB007;KALKUN BEKU 8-10;PPNK_08;PPNM01
CUS2NRB008;KALKUN BEKU 10-12;PPNK_08;PPNM01
DAU02.MUL.002;MUTTON LAMB RACK BONE IN MULWARRA 1788;PPN_01;PPNM_08
DAU1HUO001;TASMANIAN FRESH SALMON 3-4 KG;PPNK_08;PPNM_08
DAU1HUO002;TASMANIAN FRESH SALMON 4-5 KG;PPNK_08;PPNM_08
DAU1HUO003;TASMANIAN FRESH SALMON 5-7 KG;PPNK_08;PPNM_08
DAU1MUL001;CHILLED PETUNA OCEAN TROUT HOG;PPNK_08;PPNM01
DAU1MUL002;FRESH YELLOWTAIL KINGFISH 3.5-5KG WHOLE ROUND;PPNK_08;PPNM_08
DAU2CDA001;FROZEN SQUID 10X1KG;PPNK_08;PPNM_08
DAU2CSC001;FRZ RAW QUEESNLAND SPANNER CRAB MEAT 500GR;PPNK_08;PPNM01
DAU2PTN001;Frozen Presliced Lightly Smoked Tasman Ocean Trout Skin Off;PPN_01;PPNM_08
DAU2PTN002;TASMANIAN FRZ ATLANTIC SALMON H/ON 3-5KG;PPNK_08;PPNM_08
DAU2PTN003;FROZEN SALMON FILLET;PPNK_08;PPNM_08
DAU2PTN004;FRZ SALMON PORTION 220-240g SKIN ON PIN BONE OUT IW VAC;PPNK_08;PPNM_08
DAU5PTN001;TASMANIAN FRESH OCEAN TROUT;PPNK_08;PPNM01
DCA1MAR001;CAN FRESH SALMON SIZE 4-6KG;PPNK_08;PPNM_08
DCA2CLW001;CAN IQF Clearwater Scallops 20/30 count 6x5 lb;PPNK_08;PPNM01
DCA2MAZ001;CA FRZ WHOLE RAW LOBSTER 16-20OZ;PPNK_08;PPNM01
DCA2MIL001;CAN IQF Sea Scallop 10/20 6 x 5 lb;PPN_01;PPNM01
DCA2MIL002;CAN IQF Sea Scallop 20/30 6 x 5 lb;PPN_01;PPNM01
DCH2OCE001;CHILEAN FROZEN SCALLOP 1/2 SHELL 1QF 20/30 5PKTX1KG;PPN_01;PPNM_08
DCL2AQU001;CHILEAN FRZ ATLANTIC SALMON HEAD ON;PPNK_08;PPNM_08
DCL2LAM001;CHILEAN SEABASS 3-4;PPNK_08;PPNM_08
DCL2MAR001;FROZEN SALMON HEAD LESS;PPNK_08;PPNM_08
DCL2NOB001;CHILEAN FROZEN SALMON COHO H/LESS GUTTED;PPNK_08;PPNM_08
DCL2PCF001;FROZEN SALMON HEAD LESS;PPNK_08;PPNM_08
DCL2PCF002;FROZEN SALMON HEAD LESS;PPNK_08;PPNM_08
DCL2PCG001;FRZ BLUE MUSSEL WHOLESHELL;PPN_01;PPNM_08
DCL2PSB001;FROZEN COOKED WHOLE BLUE MUSSEL SIZE 40-60 5X1KG;PPN_01;PPNM01
DCL2TRU001;NORWEGIAN FROZEN SALMON TROUT H/LESS SIZE 3.6-4.5KG;PPNK_08;PPNM_08
DCL2TRU002;FROZEN SALMON TROUT H/LESS;PPNK_08;PPNM_08
DCN2KIN001;IQF TODARODES SQUID TUBE WING OFF SKINLESS 10X1KG;PPNK_08;PPNM_08
DCN2KIN002;IQF GIANT SQUID TUBE WING OFF SKINLESS 10X1KG U5;PPNK_08;PPNM_08
DCN2KIN003;IQF GIANT SQUID RING SKINLESS 10X1KG;PPNK_08;PPNM_08
DCN2LAM001;China Frozen Scallop 10-20 NP;PPN_01;PPNM_08
DCN2LAM002;China Frozen Rock Lobster 1300-1500;PPNK_08;PPNM_08
DCN2LAM003;CN FRZ RAW OYSTER MEAT;PPN_01;PPNM_08
DCN2LAM004;CHINA FROZEN SCALLOP 20-30 NP;PPN_01;PPNM_08
DCN2YUF001;CHINA FROZEN SCALLOP 10-20 (15x2lbs);PPN_01;PPNM01
DCN2ZHE001;FRZ SQUID RING 1X10KG;PPN_01;PPNM_08
